DTV,032001402277001,1150220,152600
DIAM,032000601376001,1150224,152601
MALS,703487034870348,1150220,152602
HERM,123451234512345,1150224,45350
JESS,123451234512346,1150222,152604
MALS,703487034870348,1150225,152605
KTNS,123451234512340,1150225,45353
HERM,123451234512345,1150225,45354
KTNS,123451234512340,1150225,152608
HANA,123451234512341,1150224,152609
MALS,703487034870348,1150222,45357
JESS,123451234512346,1150225,45358
DIAM,032000601376001,1150225,45359
DIAM,032000601376001,1150224,152613
DTV,032001402277001,1150220,152614
DTV,032001402277001,1150225,152615
DIAM,032000601376001,1150224,45363
DTV,032001402277001,1150221,152617
DTV,032001402277001,1150223,152618
DIAM,032000601376001,1150225,152619
JESS,123451234512346,1150221,45367
JESS,123451234512346,1150222,152621
DIAM,032000601376001,1150220,152622
DIAM,032000601376001,1150222,152623
HANA,123451234512341,1150222,45371
HANA,123451234512341,1150225,45372
MALS,703487034870348,1150222,152626
HERM,123451234512345,1150225,152627
MALS,703487034870348,1150225,152628
HERM,123451234512345,1150223,152629
HANA,123451234512341,1150220,152630
DTV,032001402277001,1150221,45378
DIAM,032000601376001,1150224,152632
KTNS,123451234512340,1150221,152633
DIAM,032000601376001,1150225,45381
MALS,703487034870348,1150222,152635
HERM,123451234512345,1150220,152636
MALS,703487034870348,1150225,152637
HANA,123451234512341,1150224,152638
HANA,123451234512341,1150222,152639
MALS,703487034870348,1150224,152640
JESS,123451234512346,1150224,152641
DTV,032001402277001,1150220,152642
HANA,123451234512341,1150221,45390
HERM,123451234512345,1150223,152644
MALS,703487034870348,1150222,152645
HANA,123451234512341,1150221,152646
JESS,123451234512346,1150223,45394
HERM,123451234512345,1150224,45395
DTV,032001402277001,1150225,45396
HANA,123451234512341,1150225,152650
JESS,123451234512346,1150220,152651
DTV,032001402277001,1150224,152652
DTV,032001402277001,1150221,45400
JESS,123451234512346,1150225,152654
KTNS,123451234512340,1150221,152655
JESS,123451234512346,1150220,152656
DIAM,032000601376001,1150220,152657
MALS,703487034870348,1150225,45405
DTV,032001402277001,1150223,152659
DIAM,032000601376001,1150223,152660
HANA,123451234512341,1150222,152661
KTNS,123451234512340,1150225,152662
HERM,123451234512345,1150220,45410
KTNS,123451234512340,1150223,45411
KTNS,123451234512340,1150221,152665
MALS,703487034870348,1150222,45413
KTNS,123451234512340,1150225,152667
MALS,703487034870348,1150221,152668
DTV,032001402277001,1150223,152669
KTNS,123451234512340,1150222,152670
MALS,703487034870348,1150221,152671
DTV,032001402277001,1150223,152672
DTV,032001402277001,1150225,45420
MALS,703487034870348,1150220,152674
HANA,123451234512341,1150220,152675
HERM,123451234512345,1150223,45423
MALS,703487034870348,1150221,45424
HERM,123451234512345,1150220,45425
MALS,703487034870348,1150220,152679
JESS,123451234512346,1150220,152680
JESS,123451234512346,1150221,45428
HANA,123451234512341,1150220,45429
KTNS,123451234512340,1150221,45430
DTV,032001402277001,1150223,152684
DTV,032001402277001,1150220,152685
HANA,123451234512341,1150223,45433
HANA,123451234512341,1150220,45434
KTNS,123451234512340,1150220,152688
JESS,123451234512346,1150225,152689
DIAM,032000601376001,1150224,45437
JESS,123451234512346,1150223,45438
DIAM,032000601376001,1150224,45439
DIAM,032000601376001,1150222,152693
JESS,123451234512346,1150220,45441
HERM,123451234512345,1150223,152695
HERM,123451234512345,1150222,45443
JESS,123451234512346,1150222,152697
HANA,123451234512341,1150222,45445
KTNS,123451234512340,1150221,45446
HANA,123451234512341,1150225,152700
HERM,123451234512345,1150224,45448
DIAM,032000601376001,1150220,45449
DIAM,032000601376001,1150222,152703
MALS,703487034870348,1150220,152704
DTV,032001402277001,1150225,45452
DIAM,032000601376001,1150221,152706
HANA,123451234512341,1150225,45454
HERM,123451234512345,1150220,45455
MALS,703487034870348,1150221,152709
DTV,032001402277001,1150220,152710
HERM,123451234512345,1150222,45458
JESS,123451234512346,1150222,152712
HERM,123451234512345,1150222,152713
JESS,123451234512346,1150225,152714
DTV,032001402277001,1150221,152715
HANA,123451234512341,1150223,45463
MALS,703487034870348,1150225,152717
HANA,123451234512341,1150224,45465
MALS,703487034870348,1150221,45466
DIAM,032000601376001,1150224,45467
DIAM,032000601376001,1150224,152721
HANA,123451234512341,1150224,152722
HERM,123451234512345,1150221,152723
DIAM,032000601376001,1150224,152724
DIAM,032000601376001,1150223,45472
HERM,123451234512345,1150225,152726
MALS,703487034870348,1150223,45474
KTNS,123451234512340,1150222,152728
MALS,703487034870348,1150225,152729
DTV,032001402277001,1150220,152730
MALS,703487034870348,1150223,152731
HANA,123451234512341,1150222,152732
HANA,123451234512341,1150224,45480
KTNS,123451234512340,1150225,152734
HERM,123451234512345,1150225,45482
HANA,123451234512341,1150222,152736
DTV,032001402277001,1150220,152737
JESS,123451234512346,1150220,45485
MALS,703487034870348,1150223,152739
MALS,703487034870348,1150220,152740
DIAM,032000601376001,1150224,45488
DTV,032001402277001,1150220,152742
JESS,123451234512346,1150222,45490
MALS,703487034870348,1150221,45491
HERM,123451234512345,1150222,45492
KTNS,123451234512340,1150222,152746
MALS,703487034870348,1150222,152747
HERM,123451234512345,1150225,45495
HERM,123451234512345,1150221,45496
MALS,703487034870348,1150224,152750
KTNS,123451234512340,1150224,152751
JESS,123451234512346,1150223,152752
DIAM,032000601376001,1150220,152753
DTV,032001402277001,1150224,45501
KTNS,123451234512340,1150225,152755
JESS,123451234512346,1150225,45503
KTNS,123451234512340,1150221,45504
HERM,123451234512345,1150222,152758
DTV,032001402277001,1150220,152759
HERM,123451234512345,1150223,45507
KTNS,123451234512340,1150224,152761
DIAM,032000601376001,1150224,45509
JESS,123451234512346,1150221,152763
HERM,123451234512345,1150224,152764
DTV,032001402277001,1150225,45512
DTV,032001402277001,1150221,152766
HERM,123451234512345,1150220,45514
DTV,032001402277001,1150223,152768
MALS,703487034870348,1150223,45516
JESS,123451234512346,1150225,152770
JESS,123451234512346,1150225,152771
DIAM,032000601376001,1150222,45519
DIAM,032000601376001,1150220,152773
DIAM,032000601376001,1150223,152774
DTV,032001402277001,1150224,152775
JESS,123451234512346,1150224,45523
MALS,703487034870348,1150224,152777
DIAM,032000601376001,1150220,152778
HERM,123451234512345,1150223,45526
DIAM,032000601376001,1150220,152780
HERM,123451234512345,1150224,152781
KTNS,123451234512340,1150220,152782
DIAM,032000601376001,1150225,45530
DTV,032001402277001,1150225,152784
KTNS,123451234512340,1150224,152785
DTV,032001402277001,1150225,45533
HANA,123451234512341,1150220,45534
MALS,703487034870348,1150220,45535
MALS,703487034870348,1150224,45536
DIAM,032000601376001,1150225,45537
HANA,123451234512341,1150224,152791
HANA,123451234512341,1150225,45539
DIAM,032000601376001,1150222,152793
KTNS,123451234512340,1150224,45541
JESS,123451234512346,1150221,45542
HERM,123451234512345,1150222,152796
KTNS,123451234512340,1150223,45544
DIAM,032000601376001,1150223,152798
DTV,032001402277001,1150220,152799
HERM,123451234512345,1150220,152800
KTNS,123451234512340,1150224,45548
DIAM,032000601376001,1150224,152802
DIAM,032000601376001,1150223,152803
DTV,032001402277001,1150223,152804
MALS,703487034870348,1150221,45552
DIAM,032000601376001,1150220,45553
DTV,032001402277001,1150220,152807
HANA,123451234512341,1150221,152808
JESS,123451234512346,1150222,45556
HERM,123451234512345,1150224,45557
JESS,123451234512346,1150220,45558
DTV,032001402277001,1150222,152812
KTNS,123451234512340,1150221,45560
HERM,123451234512345,1150225,152814
HANA,123451234512341,1150220,45562
HANA,123451234512341,1150224,152816
DTV,032001402277001,1150222,45564
MALS,703487034870348,1150224,152818
KTNS,123451234512340,1150223,45566
HANA,123451234512341,1150222,152820
DTV,032001402277001,1150224,152821
KTNS,123451234512340,1150225,152822
DTV,032001402277001,1150222,152823
HERM,123451234512345,1150225,45571
DIAM,032000601376001,1150224,45572
DIAM,032000601376001,1150221,152826
HANA,123451234512341,1150221,152827
MALS,703487034870348,1150221,152828
MALS,703487034870348,1150221,152829
DIAM,032000601376001,1150224,152830
HERM,123451234512345,1150223,45578
HANA,123451234512341,1150225,152832
MALS,703487034870348,1150220,152833
HERM,123451234512345,1150224,152834
DIAM,032000601376001,1150222,152835
HANA,123451234512341,1150225,152836
DIAM,032000601376001,1150221,152837
MALS,703487034870348,1150220,45585
HERM,123451234512345,1150222,152839
MALS,703487034870348,1150221,45587
HERM,123451234512345,1150221,45588
JESS,123451234512346,1150222,152842
MALS,703487034870348,1150220,45590
MALS,703487034870348,1150225,45591
KTNS,123451234512340,1150222,152845
DTV,032001402277001,1150222,45593
DTV,032001402277001,1150224,152847
KTNS,123451234512340,1150225,152848
DTV,032001402277001,1150224,152849
HANA,123451234512341,1150222,152850
DTV,032001402277001,1150224,45598
DTV,032001402277001,1150220,152852
DIAM,032000601376001,1150224,45600
MALS,703487034870348,1150223,152854
DIAM,032000601376001,1150222,152855
DIAM,032000601376001,1150220,45603
DIAM,032000601376001,1150223,45604
KTNS,123451234512340,1150225,152858
HERM,123451234512345,1150224,152859
DIAM,032000601376001,1150222,45607
HANA,123451234512341,1150223,45608
DTV,032001402277001,1150224,45609
DTV,032001402277001,1150221,152863
HERM,123451234512345,1150221,152864
MALS,703487034870348,1150221,45612
MALS,703487034870348,1150225,152866
KTNS,123451234512340,1150223,45614
HERM,123451234512345,1150222,152868
HERM,123451234512345,1150221,45616
KTNS,123451234512340,1150221,152870
HANA,123451234512341,1150220,152871
KTNS,123451234512340,1150223,152872
DTV,032001402277001,1150222,45620
JESS,123451234512346,1150224,45621
DIAM,032000601376001,1150225,152875
HERM,123451234512345,1150225,45623
KTNS,123451234512340,1150223,45624
KTNS,123451234512340,1150222,152878
JESS,123451234512346,1150223,152879
JESS,123451234512346,1150222,152880
KTNS,123451234512340,1150225,45628
DTV,032001402277001,1150224,152882
HANA,123451234512341,1150223,45630
HERM,123451234512345,1150220,45631
HERM,123451234512345,1150225,152885
JESS,123451234512346,1150222,45633
DIAM,032000601376001,1150222,152887
JESS,123451234512346,1150222,152888
DTV,032001402277001,1150225,45636
MALS,703487034870348,1150220,152890
JESS,123451234512346,1150222,152891
DTV,032001402277001,1150225,152892
KTNS,123451234512340,1150224,152893
JESS,123451234512346,1150223,152894
HANA,123451234512341,1150223,152895
DTV,032001402277001,1150222,45643
HANA,123451234512341,1150220,45644
HERM,123451234512345,1150225,152898
DIAM,032000601376001,1150225,152899
DTV,032001402277001,1150220,45647
MALS,703487034870348,1150224,152901
MALS,703487034870348,1150221,152902
MALS,703487034870348,1150223,45650
HERM,123451234512345,1150222,45651
HERM,123451234512345,1150224,152905
JESS,123451234512346,1150223,152906
KTNS,123451234512340,1150223,45654
DIAM,032000601376001,1150223,152908
MALS,703487034870348,1150221,152909
JESS,123451234512346,1150222,152910
KTNS,123451234512340,1150225,152911
KTNS,123451234512340,1150224,152912
DTV,032001402277001,1150223,152913
MALS,703487034870348,1150220,152914
MALS,703487034870348,1150223,45662
DIAM,032000601376001,1150223,45663
HERM,123451234512345,1150224,152917
HERM,123451234512345,1150220,152918
JESS,123451234512346,1150223,152919
HANA,123451234512341,1150224,152920
MALS,703487034870348,1150222,45668
HANA,123451234512341,1150224,152922
MALS,703487034870348,1150222,152923
DTV,032001402277001,1150221,152924
HANA,123451234512341,1150222,152925
DTV,032001402277001,1150221,152926
HERM,123451234512345,1150222,152927
DIAM,032000601376001,1150222,152928
DIAM,032000601376001,1150224,152929
DTV,032001402277001,1150223,45677
HERM,123451234512345,1150223,152931
DIAM,032000601376001,1150221,152932
DTV,032001402277001,1150221,45680
DIAM,032000601376001,1150221,152934
JESS,123451234512346,1150222,152935
HERM,123451234512345,1150225,45683
MALS,703487034870348,1150223,152937
HANA,123451234512341,1150223,152938
KTNS,123451234512340,1150225,45686
KTNS,123451234512340,1150225,45687
DTV,032001402277001,1150220,152941
DTV,032001402277001,1150224,152942
KTNS,123451234512340,1150223,152943
DTV,032001402277001,1150223,45691
MALS,703487034870348,1150224,45692
KTNS,123451234512340,1150220,152946
KTNS,123451234512340,1150223,152947
HERM,123451234512345,1150225,152948
HANA,123451234512341,1150221,45696
HERM,123451234512345,1150223,152950
JESS,123451234512346,1150222,152951
HANA,123451234512341,1150220,45699
DTV,032001402277001,1150222,152953
KTNS,123451234512340,1150222,45701
KTNS,123451234512340,1150221,152955
DIAM,032000601376001,1150221,45703
HANA,123451234512341,1150220,152957
HANA,123451234512341,1150222,152958
DTV,032001402277001,1150223,45706
HANA,123451234512341,1150224,45707
KTNS,123451234512340,1150224,152961
DIAM,032000601376001,1150221,152962
DTV,032001402277001,1150221,152963
JESS,123451234512346,1150223,45711
DIAM,032000601376001,1150222,152965
HANA,123451234512341,1150222,152966
HERM,123451234512345,1150224,45714
DIAM,032000601376001,1150222,152968
KTNS,123451234512340,1150221,152969
DIAM,032000601376001,1150220,152970
HANA,123451234512341,1150224,45718
KTNS,123451234512340,1150220,45719
JESS,123451234512346,1150221,152973
HERM,123451234512345,1150220,152974
DTV,032001402277001,1150223,152975
JESS,123451234512346,1150222,152976
JESS,123451234512346,1150222,152977
DTV,032001402277001,1150225,152978
HANA,123451234512341,1150225,152979
HERM,123451234512345,1150223,45727
KTNS,123451234512340,1150222,152981
DIAM,032000601376001,1150223,152982
DIAM,032000601376001,1150220,152983
HANA,123451234512341,1150220,152984
HERM,123451234512345,1150225,45732
KTNS,123451234512340,1150220,152986
KTNS,123451234512340,1150223,152987
KTNS,123451234512340,1150223,45735
HANA,123451234512341,1150221,152989
KTNS,123451234512340,1150225,45737
HERM,123451234512345,1150221,45738
KTNS,123451234512340,1150221,152992
DTV,032001402277001,1150223,45740
JESS,123451234512346,1150221,152994
KTNS,123451234512340,1150221,152995
KTNS,123451234512340,1150224,152996
DTV,032001402277001,1150220,45744
DIAM,032000601376001,1150225,152998
DTV,032001402277001,1150223,45746
DTV,032001402277001,1150221,45747
DTV,032001402277001,1150223,153001
DTV,032001402277001,1150223,153002
DIAM,032000601376001,1150223,153003
HANA,123451234512341,1150223,153004
HERM,123451234512345,1150222,153005
JESS,123451234512346,1150223,45753
HERM,123451234512345,1150224,153007
HANA,123451234512341,1150220,45755
DTV,032001402277001,1150225,153009
DTV,032001402277001,1150223,45757
DTV,032001402277001,1150220,45758
HERM,123451234512345,1150220,45759
HANA,123451234512341,1150221,45760
HANA,123451234512341,1150223,153014
HERM,123451234512345,1150222,45762
HANA,123451234512341,1150220,45763
HERM,123451234512345,1150221,153017
KTNS,123451234512340,1150224,45765
MALS,703487034870348,1150225,153019
MALS,703487034870348,1150221,45767
DTV,032001402277001,1150223,153021
JESS,123451234512346,1150223,45769
KTNS,123451234512340,1150225,45770
MALS,703487034870348,1150220,153024
HANA,123451234512341,1150225,45772
DIAM,032000601376001,1150224,153026
KTNS,123451234512340,1150222,45774
HANA,123451234512341,1150222,45775
DIAM,032000601376001,1150220,45776
JESS,123451234512346,1150221,153030
HERM,123451234512345,1150220,45778
MALS,703487034870348,1150223,153032
HERM,123451234512345,1150220,153033
KTNS,123451234512340,1150222,45781
DTV,032001402277001,1150224,45782
KTNS,123451234512340,1150222,45783
DIAM,032000601376001,1150221,153037
JESS,123451234512346,1150224,45785
MALS,703487034870348,1150223,153039
HERM,123451234512345,1150223,153040
MALS,703487034870348,1150223,153041
DTV,032001402277001,1150224,153042
HERM,123451234512345,1150225,45790
DTV,032001402277001,1150222,45791
DIAM,032000601376001,1150224,153045
JESS,123451234512346,1150225,45793
KTNS,123451234512340,1150221,45794
JESS,123451234512346,1150223,153048
MALS,703487034870348,1150220,153049
JESS,123451234512346,1150220,153050
MALS,703487034870348,1150224,153051
DIAM,032000601376001,1150220,45799
MALS,703487034870348,1150220,45800
HANA,123451234512341,1150224,45801
JESS,123451234512346,1150220,153055
DTV,032001402277001,1150222,153056
MALS,703487034870348,1150223,45804
HERM,123451234512345,1150222,153058
DIAM,032000601376001,1150225,153059
MALS,703487034870348,1150221,153060
KTNS,123451234512340,1150222,45808
HERM,123451234512345,1150220,153062
HANA,123451234512341,1150220,153063
DTV,032001402277001,1150220,153064
DIAM,032000601376001,1150220,153065
HANA,123451234512341,1150223,153066
DTV,032001402277001,1150224,153067
HANA,123451234512341,1150222,45815
HERM,123451234512345,1150222,153069
MALS,703487034870348,1150221,153070
HERM,123451234512345,1150222,153071
HANA,123451234512341,1150220,45819
HERM,123451234512345,1150224,153073
HERM,123451234512345,1150220,153074
DIAM,032000601376001,1150222,153075
HANA,123451234512341,1150224,45823
HERM,123451234512345,1150220,153077
HERM,123451234512345,1150220,45825
KTNS,123451234512340,1150222,153079
MALS,703487034870348,1150222,153080
JESS,123451234512346,1150222,45828
HERM,123451234512345,1150223,45829
KTNS,123451234512340,1150221,153083
MALS,703487034870348,1150225,45831
JESS,123451234512346,1150222,153085
HERM,123451234512345,1150222,45833
HANA,123451234512341,1150222,153087
HANA,123451234512341,1150222,153088
HANA,123451234512341,1150220,153089
HANA,123451234512341,1150223,153090
HANA,123451234512341,1150220,45838
DTV,032001402277001,1150221,153092
DIAM,032000601376001,1150220,153093
DTV,032001402277001,1150225,153094
MALS,703487034870348,1150225,153095
DIAM,032000601376001,1150221,45843
KTNS,123451234512340,1150225,45844
HANA,123451234512341,1150223,153098
DTV,032001402277001,1150223,153099
HANA,123451234512341,1150223,45847
KTNS,123451234512340,1150222,45848
HANA,123451234512341,1150222,153102
DIAM,032000601376001,1150224,153103
DTV,032001402277001,1150220,153104
JESS,123451234512346,1150225,153105
DIAM,032000601376001,1150220,45853
HANA,123451234512341,1150222,153107
KTNS,123451234512340,1150223,153108
JESS,123451234512346,1150221,153109
DIAM,032000601376001,1150220,153110
DTV,032001402277001,1150223,153111
DIAM,032000601376001,1150220,45859
HANA,123451234512341,1150220,153113
HANA,123451234512341,1150221,153114
HERM,123451234512345,1150222,153115
HERM,123451234512345,1150224,45863
DTV,032001402277001,1150220,153117
HANA,123451234512341,1150221,45865
DIAM,032000601376001,1150221,153119
JESS,123451234512346,1150222,153120
HANA,123451234512341,1150224,153121
HERM,123451234512345,1150225,45869
KTNS,123451234512340,1150223,153123
MALS,703487034870348,1150223,45871
HANA,123451234512341,1150223,153125
DIAM,032000601376001,1150225,153126
HERM,123451234512345,1150222,153127
HERM,123451234512345,1150225,153128
HERM,123451234512345,1150225,153129
HERM,123451234512345,1150221,153130
HERM,123451234512345,1150225,45878
MALS,703487034870348,1150220,45879
JESS,123451234512346,1150225,45880
KTNS,123451234512340,1150225,153134
DIAM,032000601376001,1150224,153135
MALS,703487034870348,1150221,153136
DTV,032001402277001,1150221,45884
DTV,032001402277001,1150221,45885
DIAM,032000601376001,1150224,45886
KTNS,123451234512340,1150222,153140
KTNS,123451234512340,1150225,45888
HERM,123451234512345,1150223,45889
HERM,123451234512345,1150221,153143
MALS,703487034870348,1150224,153144
JESS,123451234512346,1150223,45892
KTNS,123451234512340,1150222,153146
JESS,123451234512346,1150220,153147
HANA,123451234512341,1150220,153148
HERM,123451234512345,1150220,153149
HANA,123451234512341,1150224,153150
KTNS,123451234512340,1150220,153151
JESS,123451234512346,1150222,45899
HANA,123451234512341,1150220,153153
HERM,123451234512345,1150224,45901
MALS,703487034870348,1150222,45902
DIAM,032000601376001,1150222,153156
KTNS,123451234512340,1150220,45904
DIAM,032000601376001,1150225,153158
HANA,123451234512341,1150221,153159
KTNS,123451234512340,1150222,45907
DIAM,032000601376001,1150223,45908
HERM,123451234512345,1150220,153162
DTV,032001402277001,1150224,153163
HANA,123451234512341,1150224,153164
DTV,032001402277001,1150221,153165
DIAM,032000601376001,1150223,153166
JESS,123451234512346,1150223,153167
KTNS,123451234512340,1150222,153168
MALS,703487034870348,1150224,153169
HERM,123451234512345,1150222,153170
DIAM,032000601376001,1150222,45918
HANA,123451234512341,1150220,45919
KTNS,123451234512340,1150221,153173
JESS,123451234512346,1150225,45921
DIAM,032000601376001,1150222,45922
DTV,032001402277001,1150224,153176
HERM,123451234512345,1150221,45924
HERM,123451234512345,1150225,153178
HANA,123451234512341,1150222,153179
HANA,123451234512341,1150223,153180
MALS,703487034870348,1150224,153181
DIAM,032000601376001,1150220,45929
KTNS,123451234512340,1150222,153183
DIAM,032000601376001,1150221,45931
HERM,123451234512345,1150225,153185
DTV,032001402277001,1150225,45933
DTV,032001402277001,1150220,153187
DIAM,032000601376001,1150223,153188
JESS,123451234512346,1150221,153189
MALS,703487034870348,1150225,153190
JESS,123451234512346,1150221,153191
JESS,123451234512346,1150221,45939
HANA,123451234512341,1150225,153193
DIAM,032000601376001,1150224,45941
HANA,123451234512341,1150225,45942
HANA,123451234512341,1150223,45943
HANA,123451234512341,1150221,153197
DTV,032001402277001,1150224,153198
MALS,703487034870348,1150225,45946
HANA,123451234512341,1150220,153200
HERM,123451234512345,1150224,45948
DTV,032001402277001,1150224,45949
DTV,032001402277001,1150223,153203
HERM,123451234512345,1150225,45951
DIAM,032000601376001,1150221,153205
MALS,703487034870348,1150220,153206
DTV,032001402277001,1150223,153207
KTNS,123451234512340,1150221,153208
DIAM,032000601376001,1150224,153209
HERM,123451234512345,1150225,153210
KTNS,123451234512340,1150221,153211
DTV,032001402277001,1150221,45959
HANA,123451234512341,1150220,45960
HANA,123451234512341,1150222,153214
KTNS,123451234512340,1150221,153215
KTNS,123451234512340,1150222,153216
KTNS,123451234512340,1150224,153217
DTV,032001402277001,1150225,153218
DIAM,032000601376001,1150224,153219
MALS,703487034870348,1150221,153220
DIAM,032000601376001,1150221,153221
MALS,703487034870348,1150224,45969
KTNS,123451234512340,1150222,153223
MALS,703487034870348,1150224,45971
HANA,123451234512341,1150220,153225
MALS,703487034870348,1150225,153226
KTNS,123451234512340,1150221,153227
JESS,123451234512346,1150223,153228
JESS,123451234512346,1150224,153229
HANA,123451234512341,1150224,153230
JESS,123451234512346,1150223,45978
HERM,123451234512345,1150220,153232
DIAM,032000601376001,1150224,153233
HERM,123451234512345,1150222,153234
HANA,123451234512341,1150222,153235
DIAM,032000601376001,1150223,153236
HERM,123451234512345,1150225,45984
HANA,123451234512341,1150222,153238
HERM,123451234512345,1150220,153239
HANA,123451234512341,1150221,45987
MALS,703487034870348,1150222,45988
KTNS,123451234512340,1150225,45989
JESS,123451234512346,1150225,45990
KTNS,123451234512340,1150221,45991
KTNS,123451234512340,1150224,45992
MALS,703487034870348,1150221,153246
HANA,123451234512341,1150220,153247
MALS,703487034870348,1150220,153248
JESS,123451234512346,1150224,45996
JESS,123451234512346,1150220,153250
DIAM,032000601376001,1150223,45998
HERM,123451234512345,1150225,153252
DTV,032001402277001,1150223,46000
MALS,703487034870348,1150220,153254
HERM,123451234512345,1150225,46002
DIAM,032000601376001,1150221,153256
KTNS,123451234512340,1150225,46004
JESS,123451234512346,1150220,46005
DTV,032001402277001,1150222,153259
DIAM,032000601376001,1150222,153260
KTNS,123451234512340,1150222,46008
DIAM,032000601376001,1150225,153262
MALS,703487034870348,1150223,153263
HANA,123451234512341,1150221,153264
DTV,032001402277001,1150223,153265
HANA,123451234512341,1150224,153266
KTNS,123451234512340,1150224,46014
HERM,123451234512345,1150220,153268
KTNS,123451234512340,1150222,46016
KTNS,123451234512340,1150222,46017
HANA,123451234512341,1150223,46018
HERM,123451234512345,1150224,153272
HANA,123451234512341,1150224,153273
HANA,123451234512341,1150223,153274
HERM,123451234512345,1150221,153275
JESS,123451234512346,1150223,153276
JESS,123451234512346,1150221,153277
DTV,032001402277001,1150220,153278
DTV,032001402277001,1150224,153279
KTNS,123451234512340,1150221,153280
HANA,123451234512341,1150225,46028
HANA,123451234512341,1150223,46029
DTV,032001402277001,1150225,153283
HANA,123451234512341,1150224,46031
MALS,703487034870348,1150225,46032
KTNS,123451234512340,1150223,153286
MALS,703487034870348,1150220,153287
HERM,123451234512345,1150223,46035
JESS,123451234512346,1150220,46036
KTNS,123451234512340,1150220,46037
HERM,123451234512345,1150222,46038
JESS,123451234512346,1150220,46039
HERM,123451234512345,1150220,153293
HERM,123451234512345,1150221,46041
DTV,032001402277001,1150223,153295
HANA,123451234512341,1150224,153296
JESS,123451234512346,1150225,153297
MALS,703487034870348,1150225,153298
KTNS,123451234512340,1150224,46046
HANA,123451234512341,1150224,153300
HERM,123451234512345,1150221,153301
DTV,032001402277001,1150221,46049
MALS,703487034870348,1150220,153303
DTV,032001402277001,1150225,46051
DIAM,032000601376001,1150221,46052
JESS,123451234512346,1150220,46053
DTV,032001402277001,1150222,153307
DTV,032001402277001,1150222,153308
JESS,123451234512346,1150221,46056
KTNS,123451234512340,1150221,46057
DTV,032001402277001,1150225,46058
HERM,123451234512345,1150225,46059
DTV,032001402277001,1150224,153313
KTNS,123451234512340,1150221,153314
KTNS,123451234512340,1150223,153315
MALS,703487034870348,1150225,46063
KTNS,123451234512340,1150222,46064
HANA,123451234512341,1150223,153318
MALS,703487034870348,1150224,153319
JESS,123451234512346,1150223,153320
HANA,123451234512341,1150220,153321
MALS,703487034870348,1150225,153322
HANA,123451234512341,1150224,153323
DTV,032001402277001,1150223,46071
JESS,123451234512346,1150223,46072
MALS,703487034870348,1150225,153326
DTV,032001402277001,1150220,153327
JESS,123451234512346,1150220,153328
DTV,032001402277001,1150221,153329
DIAM,032000601376001,1150220,46077
KTNS,123451234512340,1150225,153331
DTV,032001402277001,1150223,46079
JESS,123451234512346,1150220,46080
JESS,123451234512346,1150225,153334
HERM,123451234512345,1150220,153335
HERM,123451234512345,1150223,46083
MALS,703487034870348,1150224,153337
KTNS,123451234512340,1150224,153338
MALS,703487034870348,1150224,153339
DIAM,032000601376001,1150223,153340
KTNS,123451234512340,1150222,153341
DTV,032001402277001,1150223,153342
HANA,123451234512341,1150224,153343
MALS,703487034870348,1150224,153344
KTNS,123451234512340,1150224,46092
JESS,123451234512346,1150223,153346
KTNS,123451234512340,1150224,153347
JESS,123451234512346,1150222,153348
HANA,123451234512341,1150221,46096
HERM,123451234512345,1150225,153350
MALS,703487034870348,1150224,46098
DTV,032001402277001,1150223,153352
DTV,032001402277001,1150220,153353
HERM,123451234512345,1150220,46101
MALS,703487034870348,1150224,46102
HERM,123451234512345,1150224,153356
KTNS,123451234512340,1150224,153357
KTNS,123451234512340,1150222,46105
MALS,703487034870348,1150220,153359
HANA,123451234512341,1150220,153360
KTNS,123451234512340,1150221,46108
HERM,123451234512345,1150221,153362
DTV,032001402277001,1150223,153363
DIAM,032000601376001,1150223,153364
JESS,123451234512346,1150220,153365
MALS,703487034870348,1150223,153366
HERM,123451234512345,1150225,46114
HERM,123451234512345,1150222,153368
HANA,123451234512341,1150220,153369
JESS,123451234512346,1150224,46117
JESS,123451234512346,1150224,153371
DIAM,032000601376001,1150223,153372
DTV,032001402277001,1150223,46120
HERM,123451234512345,1150221,153374
DIAM,032000601376001,1150225,153375
HERM,123451234512345,1150220,153376
MALS,703487034870348,1150222,46124
DTV,032001402277001,1150221,153378
MALS,703487034870348,1150222,153379
HANA,123451234512341,1150224,46127
HANA,123451234512341,1150225,153381
KTNS,123451234512340,1150222,46129
DTV,032001402277001,1150223,153383
HERM,123451234512345,1150221,153384
DIAM,032000601376001,1150225,153385
HANA,123451234512341,1150220,153386
JESS,123451234512346,1150221,46134
DIAM,032000601376001,1150220,153388
KTNS,123451234512340,1150224,46136
MALS,703487034870348,1150223,46137
KTNS,123451234512340,1150224,153391
MALS,703487034870348,1150225,153392
DIAM,032000601376001,1150221,153393
DTV,032001402277001,1150225,46141
HANA,123451234512341,1150222,153395
DTV,032001402277001,1150224,46143
DIAM,032000601376001,1150220,153397
MALS,703487034870348,1150222,153398
JESS,123451234512346,1150225,153399
HANA,123451234512341,1150221,46147
DIAM,032000601376001,1150220,46148
HANA,123451234512341,1150220,153402
JESS,123451234512346,1150225,153403
DTV,032001402277001,1150220,153404
MALS,703487034870348,1150222,153405
JESS,123451234512346,1150225,153406
HANA,123451234512341,1150220,153407
MALS,703487034870348,1150224,46155
HANA,123451234512341,1150225,46156
